Atributo,mean_squared_error,r2
X,0.07462201293489379,-0.0004563542720528168
Y,0.07564738566139557,-0.0005558694430420896
X,0.07754901804486866,-9.825171116273346e-05
Y,0.07452543180026962,-0.000882427367809635
X,0.07381727240739755,-0.0004500876068842529
Y,0.07292484992786061,-0.0005380647834587471
X,0.07473385301910791,-4.8044559397553144e-05
Y,0.0715721342161666,-0.00014373556025204515
X,0.07540054196159393,-0.000317071827940163
Y,0.07405681167770696,-0.0007320606714453781
